"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
17871,"Ant","Core tasks","notifications","RESOLVED","FIXED","war task's webxml attrib no longer is able to use value with a starting backslash for the path in Windows","2005-03-20 17:06:12"
24406,"Ant","Core tasks","notifications","RESOLVED","FIXED","Tagdiff reports no new files with CVS 1.11.9","2004-11-16 19:05:41"
27625,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","ftp userid and password will not expand properties","2008-02-22 12:18:59"
2424,"Ant","Core tasks","notifications","RESOLVED","FIXED","Move task and moving directories","2004-11-16 19:05:38"
23272,"Ant","Core tasks","notifications","RESOLVED","INVALID","CVS task over ssh blocks execution","2008-02-22 12:18:59"
9990,"Ant","Core tasks","notifications","RESOLVED","INVALID","Available fails to find directories with similar names","2008-02-22 12:18:59"
32012,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","JavaC task seems to produce invalid switches to javac command","2008-02-22 12:18:59"
8749,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","compiling of dependency files","2008-02-22 12:18:59"
16685,"Ant","Documentation","notifications","RESOLVED","FIXED","Document case sensitivity of present selector","2008-02-22 12:18:59"
15012,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","ant wrapper breaks when its path contains spaces","2008-02-22 12:18:59"
22066,"Ant","Core","notifications","RESOLVED","FIXED","Reset System.in after build","2008-02-22 12:18:59"
18020,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","jspc timestamp errors","2008-02-22 12:18:59"
2597,"Ant","Core tasks","notifications","RESOLVED","INVALID","java task (fork=""no"") cannot load resource","2008-02-22 12:18:59"
5138,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","starteam task fails to work","2005-03-20 17:06:12"
26225,"Ant","Core tasks","notifications","RESOLVED","FIXED","mixed case macro elements don't work","2008-02-22 12:18:59"
10181,"Ant","Core tasks","notifications","RESOLVED","FIXED","JUnit Task is compiled with old version of xerces / jaxp?","2008-02-22 12:18:59"
29371,"Ant","Build Process","notifications","RESOLVED","INVALID","patch.xml chokes on ""${"" in method comment block","2008-02-22 12:18:59"
13546,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","cab (listcab) hangs with large filesets","2008-02-22 12:18:59"
3978,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","junit task error message","2008-02-22 12:18:59"
11671,"Ant","Build Process","notifications","RESOLVED","FIXED","weblogic.ejbc","2008-02-22 12:18:59"
22220,"Ant","Core tasks","notifications","RESOLVED","INVALID","CVS task does not interoperate with cvsnt client","2008-02-22 12:18:59"
18133,"Ant","Build Process","notifications","RESOLVED","FIXED","System.out","2008-02-22 12:18:59"
28084,"Ant","Core tasks","notifications","RESOLVED","INVALID","Javadoc serialwarn attribute ignored with doclet","2008-02-22 12:18:59"
30787,"Ant","Documentation","notifications","RESOLVED","FIXED","checksum fileext property doc wrong","2008-02-22 12:18:59"
10360,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","NullPointerException in JspC.isCompileNeeded","2008-02-22 12:18:59"
29466,"Ant","Build Process","notifications","RESOLVED","INVALID","Build failed for ""onerror"" attribute","2008-02-22 12:18:59"
40457,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","failureproperty not set by TestSuite","2008-09-25 07:17:46"
9000,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","Task script depends on rhino class","2008-02-22 12:18:59"
16923,"Ant","Core","notifications","RESOLVED","FIXED","File arguments incorrectly processed using JDK 1.1","2008-02-22 12:18:59"
11870,"Ant","Core","notifications","RESOLVED","FIXED","Ignore XML schema attbibutes in the root element","2008-02-22 12:18:59"
23602,"Ant","Core tasks","notifications","RESOLVED","INVALID","Zip task STILL creates zip files incompatible with Winzip","2004-11-16 19:05:41"
30966,"Ant","Core tasks","notifications","RESOLVED","FIXED","Javadoc task manual page incorrect - Tag file cannot contain spaces","2008-02-22 12:18:59"
5355,"Ant","Core tasks","notifications","RESOLVED","FIXED","<sql> cannot declare weblogic drivers in <classpath>","2008-02-22 12:18:59"
26539,"Ant","Core tasks","notifications","RESOLVED","FIXED","<javadoc> tag cannot suppress xdoclet tags with hyphens","2008-02-22 12:18:59"
10454,"Ant","Build Process","notifications","RESOLVED","INVALID","How does one force Ant to rebuild all","2008-02-22 12:18:59"
1362,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","class initialisation for task java is not well done","2008-02-22 12:18:59"
5901,"Ant","Core","notifications","RESOLVED","FIXED","error of formatting time in DefaultLogger","2005-03-20 17:06:12"
9079,"Ant","Core","notifications","RESOLVED","FIXED","Incompatible change to Available.setFile()","2008-02-22 12:18:59"
22446,"Ant","Core tasks","notifications","RESOLVED","FIXED","<apply> uses the ""inputstring"" only first time","2004-11-16 19:05:40"
25003,"Ant","Documentation","notifications","RESOLVED","FIXED","ejbjar documentation not complete","2008-07-10 07:12:00"
28353,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","zipfileset does not accept custom selectors","2008-02-22 12:18:59"
23701,"Ant","Core tasks","notifications","RESOLVED","FIXED","xmlproperty can't be used outside a target","2008-02-22 12:18:59"
10635,"Ant","Other","notifications","CLOSED","WONTFIX","Mutant fails with an NPE when no build.xml exists","2008-02-22 12:18:59"
6033,"Ant","Core","notifications","RESOLVED","WONTFIX","[PATCH] Boolean attributes should accept ""1"" as ""true""","2008-02-22 12:18:59"
14034,"Ant","Documentation","notifications","RESOLVED","FIXED","JSPC doc fixes","2008-02-22 12:18:59"
17159,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","The ant script cannot find its home","2008-02-22 12:18:59"
12169,"Ant","Documentation","notifications","RESOLVED","FIXED","Wrong attributes in the regexp and substitution tags","2008-02-22 12:18:59"
3053,"Ant","Core","notifications","RESOLVED","WONTFIX","Glob Mapper does not handle slashes in a platform-independent way","2008-02-22 12:18:59"
22549,"Ant","Core","notifications","RESOLVED","FIXED","[PATCH] Test code not building / running on JDK 1.2.2","2004-11-16 19:05:40"
40708,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Running JUnit 4 tests with AspectJ and fork=No causes exception","2008-02-22 12:18:59"
23807,"Ant","Other","notifications","RESOLVED","INVALID","Ant 1.6 and Mail error.","2008-02-22 12:18:59"
10708,"Ant","Build Process","notifications","RESOLVED","INVALID","java.lang.outmemoryerror","2008-02-22 12:18:59"
22582,"Ant","Build Process","notifications","RESOLVED","INVALID","noSuchMethodError","2008-02-22 12:18:59"
18554,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Antstructure defines fail as empty element","2008-02-22 12:18:59"
21320,"Ant","Core","notifications","RESOLVED","FIXED","Copy task ignores all but first file returned by FileNameMapper","2008-02-22 12:18:59"
7797,"Ant","Other","notifications","RESOLVED","FIXED","API file link is broken from.rpm install","2010-11-04 09:15:03"
4448,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar task's whenempty=""skip"" doesn't work as expected.","2008-02-22 12:18:59"
9402,"Ant","Core tasks","notifications","RESOLVED","INVALID","Mail task unreliable with (large?) attachments","2008-02-22 12:18:59"
17365,"Ant","Core tasks","notifications","RESOLVED","INVALID","cvs task, attribute passfile= problem.","2008-02-22 12:18:59"
3217,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","Not really a bug, but a gotcha when running ant after IBM VAJ is installed","2008-02-22 12:18:59"
23941,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","move task deletes source directory","2008-02-22 12:18:59"
7980,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","JUnit spawned thread spits output to STDOUT, not formatter destination","2004-11-16 19:05:39"
10904,"Ant","Core tasks","notifications","RESOLVED","FIXED","replacement tasks (for those invalidated when taskdef is redefined) don't have children!","2008-02-22 12:18:59"
22771,"Ant","Core tasks","notifications","RESOLVED","INVALID","build.properties is fussy about forward slash in directory specification","2008-02-22 12:18:59"
4584,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","jlink is broken","2008-02-22 12:18:59"
32977,"Ant","Core tasks","notifications","RESOLVED","FIXED","Ant handles "".."" in paths incorrectly","2008-02-22 12:18:59"
28765,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","javadoc link element with offline=true creates invalid relative referenced","2008-08-20 07:29:46"
16186,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","[PATCH] Fixes Translate task where not all tokens were found","2008-02-22 12:18:59"
37765,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] several places of faulty logic handling of null pointer checkign","2008-02-22 12:18:59"
14495,"Ant","Core","notifications","RESOLVED","DUPLICATE","ANT_HOME is set incorrectly or ant could not be located. Please set ANT_HOME.","2008-02-22 12:18:59"
17552,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","properties not stripped when read in from a properties file","2008-02-22 12:18:59"
24061,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","<jsharpc> does not work well with a big number of source files.","2008-02-22 12:18:59"
8102,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","ejbc","2008-02-22 12:18:59"
43971,"Ant","Wrapper scripts","notifications","RESOLVED","WONTFIX","ant.bat execution fails if CLASSPATH ends with double-quotes","2014-01-08 13:56:33"
22896,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","The webinc directive for the jspc task does not work","2008-02-22 12:18:59"
25745,"Ant","Optional SCM tasks","notifications","NEW","---","ClearCase Update task does not allow usage of the -force flag when invoked","2008-02-22 12:18:59"
33139,"Ant","Core tasks","notifications","RESOLVED","INVALID","Core task 'exec' does not seem to spawn new window for cmd.exe processes","2008-02-22 12:18:59"
42519,"Ant","Optional Tasks","notifications","NEW","---","Incomplete Junit reporter","2012-12-06 18:13:53"
11100,"Ant","Core tasks","notifications","RESOLVED","FIXED","Expand tasks do not behave as expected with PatternSets.","2008-02-22 12:18:59"
18879,"Ant","Core tasks","notifications","RESOLVED","INVALID","problem with multiple buildnumber tasks","2008-02-22 12:18:59"
17683,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","javac task fails if path for java file contains space and if using external compiler","2008-02-22 12:18:59"
27459,"Ant","Core","notifications","RESOLVED","DUPLICATE","Dependencies executed too often when targets specified on command line","2008-02-22 12:18:59"
30457,"Ant","Core","notifications","RESOLVED","DUPLICATE","static targets","2008-02-22 12:18:59"
4880,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","<fixcrlf> fails on...","2008-02-22 12:18:59"
5478,"Ant","Build Process","notifications","RESOLVED","DUPLICATE","Detecting 4NT in ant.bat","2008-02-22 12:18:59"
3654,"Ant","Core","notifications","RESOLVED","FIXED","ant.bat support for 4NT fails","2008-02-22 12:18:59"
8456,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","EjbJar not finding all dependent classes (Exceptions)","2008-02-22 12:18:59"
16463,"Ant","Other","notifications","RESOLVED","FIXED","Ant fails with long classpath","2008-02-22 12:18:59"
11216,"Ant","Core tasks","notifications","RESOLVED","FIXED","Get task is in wrong Jar file","2008-02-22 12:18:59"
21861,"Ant","Antidote","notifications","RESOLVED","FIXED","Missing atributenames in <project> tag of build file","2008-02-22 12:18:59"
24344,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","NPE in JDependTask if forked","2008-02-22 12:18:59"
2317,"Ant","Core tasks","notifications","RESOLVED","INVALID","Current directory for user defined tasks","2008-02-22 12:18:59"
30542,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Javac working directory","2008-07-16 07:51:49"
4984,"Ant","Core tasks","notifications","CLOSED","FIXED","locale attribute of javadoc element may not work","2008-02-22 12:18:59"
9900,"Ant","Core","notifications","RESOLVED","REMIND","addConfigured methods called multiple times under TaskContainer","2008-02-22 12:18:59"
29154,"Ant","Core tasks","notifications","RESOLVED","FIXED","<apply skipemptyfilesets=""true""> should not emit verbose message except if verbose=""true""","2008-02-22 12:18:59"
8669,"Ant","Core tasks","notifications","RESOLVED","INVALID","<war> error message on bad references could be improved","2008-02-22 12:18:59"
16604,"Ant","Core tasks","notifications","RESOLVED","FIXED","Java task classpath problems on JDK 1.2 and Windows 9x","2008-02-22 12:18:59"
11418,"Ant","Core tasks","notifications","RESOLVED","FIXED","In repeated calls to the same target, params will not be passed in.","2004-11-16 19:05:39"
22007,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Copy task throws StringIndexOutOfBoundsException when a replacement token value is the empty string","2004-11-16 19:05:40"
23327,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Timestamp of the files in WAR file created by war task is different by 2 sec.","2008-02-22 12:18:59"
7006,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","With jdk1.4.0, <property environment ... > causes the java.lang.NullPointerException.","2008-02-22 12:18:59"
10051,"Ant","Core tasks","notifications","RESOLVED","FIXED","Current directory while sub-ant-ing","2008-02-22 12:18:59"
29326,"Ant","Core tasks","notifications","RESOLVED","FIXED","macrodef/task warning on","2008-07-10 08:14:44"
8794,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Junit XMLresultformatter doesnt work if xml stuff isnt on the junit path","2008-02-22 12:18:59"
11582,"Ant","Core tasks","notifications","RESOLVED","FIXED","cvschangelog-Problem with 24h-display","2008-02-22 12:18:59"
15230,"Ant","Core tasks","notifications","RESOLVED","FIXED","TAR long path names (GNU format) append a trailing 0 char","2008-02-22 12:18:59"
18091,"Ant","Documentation","notifications","RESOLVED","FIXED","EJB tasks: 'websphere.home' is misspelled 'webpshere.home'","2008-02-22 12:18:59"
20768,"Ant","Core tasks","notifications","RESOLVED","FIXED","ChainReaderHelper.getAssembledReader bad code","2008-02-22 12:18:59"
28034,"Ant","Core tasks","notifications","RESOLVED","FIXED","The javacc target is practically useless as implemented","2008-02-22 12:18:59"
2652,"Ant","Core","notifications","RESOLVED","FIXED","Subclasses of Project can not load datatypes.","2008-02-22 12:18:59"
5781,"Ant","Core tasks","notifications","RESOLVED","FIXED","sourcebase attribute in rmic task does not moved generated files","2005-03-20 17:06:12"
4011,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","JAVA_HOME path mismatch","2008-02-22 12:18:59"
8965,"Ant","Core","notifications","RESOLVED","WONTFIX","Use of File instead of URL","2008-02-22 12:18:59"
