Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,
49043,Apache httpd-2,mod_include,bugs,NEW,---,Using ssi include directive overwrites QUERY_STRING variable,2010-12-02 10:25:34,
54029,Apache httpd-2,Core,bugs,RESOLVED,INVALID,Having SetEnv in .htaccess file stopped woriking in Apache 2.4,2012-10-22 16:50:22,
42935,Apache httpd-2,mod_cache,bugs,RESOLVED,INVALID,mod_cache + mod_proxy_balance cacheing cookies,2007-07-18 22:43:12,
44363,Apache httpd-2,All,bugs,NEEDINFO,---,Slow file transfers,2011-08-07 00:15:25,
33599,Apache httpd-2,Core,bugs,RESOLVED,DUPLICATE,Add large file support on uploads,2005-02-16 01:13:44,
34975,Apache httpd-2,Core,bugs,RESOLVED,DUPLICATE,'folded' Content-Type header dropped all but the last parameter,2005-05-19 16:49:13,
55641,Apache httpd-2,mod_mime_magic,bugs,RESOLVED,INVALID,"""( the )"" causes page to be served as text/plain not text/html",2013-10-30 14:29:11,
49272,Apache httpd-2,Other Modules,bugs,RESOLVED,FIXED,Internal proxies do not work in mod_remoteip,2011-10-18 20:11:53,
39837,Apache httpd-2,mod_proxy,bugs,RESOLVED,DUPLICATE,Microsoft update sends error 0x80072EE2,2011-09-17 19:53:23,
41302,Apache httpd-2,mod_dbd,bugs,RESOLVED,FIXED,mod_dbd and mod_authn_dbd not work with posgresql (Error looking up in database),2007-05-15 18:37:35,
57203,Apache httpd-2,mod_ldap,bugs,RESOLVED,FIXED,LDAPConnectionPoolTTL - AH01618 error,2014-11-12 16:59:28,
48471,Apache httpd-2,mpm_worker,bugs,RESOLVED,INVALID,Apache Restarts Randomly When Using Worker,2010-01-11 20:47:25,
33852,Apache httpd-2,All,bugs,RESOLVED,INVALID,apache with mutual authentication enabled crashes,2005-12-08 10:55:00,
55790,Apache httpd-2,mod_fcgid,bugs,NEW,---,mod_fcgid lockfile hardcoded to be in /tmp,2013-11-17 22:06:19,
53239,Apache httpd-2,All,bugs,NEW,---,Httpd has problems delivering data on rate-limited line,2012-09-25 10:39:43,
50942,Apache httpd-2,mod_proxy,bugs,NEW,---,Apache 2.2.16 forward proxy is 5x times slower than apache2.2.4,2011-03-28 05:06:20,
54367,Apache httpd-2,mod_dav,bugs,REOPENED,---,Location header in response to PUT is not %-escaped,2015-03-10 02:38:12,
40800,Apache httpd-2,All,bugs,RESOLVED,WORKSFORME,weird 403 errors,2006-10-23 15:07:37,
49680,Apache httpd-2,mod_fcgid,bugs,NEW,---,"Perl script are not running on Win32, Apache 2.2.15 & mod_fcgid",2011-09-01 14:56:24,
44123,Apache httpd-2,mod_cgi,bugs,RESOLVED,FIXED,Apache slowly consumes all system memory while running streaming CGI script.,2012-02-26 16:47:38,
40205,Apache httpd-2,mod_ssl,bugs,RESOLVED,INVALID,apache2 steady segfault with virtualhosts count > 1330,2007-10-01 18:45:10,
44180,Apache httpd-2,All,bugs,RESOLVED,DUPLICATE,server-status screen showing text/code from conf files,2008-01-07 13:16:07,
38709,Apache httpd-2,mod_log_config,bugs,RESOLVED,INVALID,no log directive in a cgi or Directory directive,2006-02-19 15:13:29,
52902,Apache httpd-2,mod_rewrite,bugs,RESOLVED,DUPLICATE,Apache-2.4: mod_rewrite's [P] doesn't work,2012-03-19 13:48:38,
55449,Apache httpd-2,mod_proxy_balancer,bugs,NEW,---,AH01185: worker slotmem_create failed --> slotmem file name/ID not unique,2013-12-03 20:19:32,
36374,Apache httpd-2,Build,bugs,RESOLVED,INVALID,./configure fails on redhat 3 ES,2005-08-26 08:28:37,
50653,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,possible (fatal) ;) typo in the mod_rewrite documentation,2011-01-25 22:21:33,
33512,Apache httpd-2,mod_cache,bugs,NEEDINFO,---,mod_mem_cache and possibly mod_deflate,2005-06-04 13:05:53,
53029,Apache httpd-2,mod_session_dbd,bugs,RESOLVED,DUPLICATE,Segmentation fault when no cookie is present,2012-07-26 03:07:46,
54126,Apache httpd-2,mod_rewrite,bugs,NEW,---,Mod_rewrite failing because of url in query string parameter,2012-11-09 20:00:09,
55622,Apache httpd-2,mod_authn_alias,bugs,RESOLVED,FIXED,AuthnProviderAlias does not work w/ authnz_ldap in 2.4.6,2014-10-13 00:36:13,
36636,Apache httpd-2,mod_dav,bugs,NEW,---,database write lock taken for PROPFIND operations,2007-11-22 07:26:59,
42120,Apache httpd-2,mod_auth,bugs,RESOLVED,WONTFIX,Apache authentication doesn't properly handle parameters in URL matching,2007-04-14 04:07:50,
54956,Apache httpd-2,All,bugs,RESOLVED,INVALID,Apache Server Header,2013-05-13 11:43:44,
56362,Apache httpd-2,mod_authnz_ldap,bugs,NEW,---,ldaps only works with port 636. Non-standard port is ignored and default port used instead.,2014-04-08 06:49:42,
45292,Apache httpd-2,Core,bugs,RESOLVED,INVALID,"Static files served from ""Snap"" SMB server are truncated to 64KB",2009-12-20 15:26:34,
56434,Apache httpd-2,mod_rewrite,bugs,RESOLVED,DUPLICATE,"Rewrite rule for root / matches, but end flag is ignored (subreq for index files still proceeds)",2014-04-20 18:14:05,
49392,Apache httpd-2,All,bugs,RESOLVED,INVALID,"Some Apache-Servers don't accept romansh (""rm"") as user-agent",2010-06-05 18:47:42,
55834,Apache httpd-2,Build,bugs,NEW,---,Apache does not honor the openssl library path given by --with-ssl during compile,2013-12-02 04:27:29,
46316,Apache httpd-2,mod_proxy,bugs,NEW,---,Proxied SSI ProxyTimeout render failure,2008-12-01 03:59:01,
40837,Apache httpd-2,Other Modules,bugs,RESOLVED,FIXED,"PHP 5.2.0 RC7-DEV, Apache 2.2.3 doesn't start (i know you don't know PHP things but PHP Team didn't help)",2006-10-28 15:05:29,
48713,Apache httpd-2,mod_ssl,bugs,RESOLVED,INVALID,"Large subversion commits made to an SSL hosted repository error with SSL error ""parse tlsext"" or ""bad decompression""",2010-02-09 14:39:51,
40090,Apache httpd-2,mod_cache,bugs,RESOLVED,FIXED,mod_deflate/mod_mem_cache issues,2007-05-17 04:01:29,
56008,Apache httpd-2,Core,bugs,RESOLVED,DUPLICATE,IfDefine not evaluated correctly after some reloads,2014-12-08 14:39:06,
48824,Apache httpd-2,mod_ssl,bugs,RESOLVED,DUPLICATE,Segfault when using SSLProxyMachineCertificateFile,2010-03-04 13:08:32,
50473,Apache httpd-2,Core,bugs,NEW,---,zlib.dll Problem,2010-12-14 11:10:40,
45656,Apache httpd-2,Build,bugs,RESOLVED,INVALID,Trouble installing on OS X,2008-08-20 03:52:40,
37559,Apache httpd-2,All,bugs,RESOLVED,FIXED,mod_deflate + mod_proxy overwrite the Vary: header,2005-11-21 12:24:12,
56116,Apache httpd-2,Core,bugs,RESOLVED,WONTFIX,Apache <Files> and <FilesMatch> restricted scope in httpd.conf,2014-02-14 14:37:34,
37721,Apache httpd-2,Core,bugs,RESOLVED,WORKSFORME,Post hangs with multipart forms,2005-11-30 15:57:00,
52232,Apache httpd-2,mod_proxy_http,bugs,RESOLVED,INVALID,mod_proxy returns 403 forbidden when query string contains XML fragment,2011-12-07 16:58:46,
41109,Apache httpd-2,mpm_worker,bugs,RESOLVED,FIXED,connection broken when keepalive=on & maxrequestperchild are set,2015-01-16 20:38:37,
45045,Apache httpd-2,mod_cache,bugs,RESOLVED,INVALID,mod cache storing/looking for the wrong key,2008-05-21 05:21:51,
50702,Apache httpd-2,Core,bugs,RESOLVED,DUPLICATE,Apache child process could crash on shutdown,2011-02-02 08:50:44,
57056,Apache httpd-2,mod_rewrite,bugs,NEW,---,Rewrite port is taken into hostname,2014-10-03 20:46:56,
33615,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,mod_proxy_http logs (70014)End of file found: proxy: error reading response,2010-08-15 20:29:52,
36593,Apache httpd-2,Win32 MSI Installer,bugs,RESOLVED,DUPLICATE,Installation aborts: Internal Error 2735. ResolveServerName,2007-12-21 21:03:22,
43735,Apache httpd-2,Core,bugs,RESOLVED,INVALID,%2F in URL causes Apache to skip modules,2007-10-30 12:26:42,
47614,Apache httpd-2,Build,bugs,RESOLVED,INVALID,Unsatisfied symbols:apr_generate_random_bytes (first referenced in .libs/htpasswd.o),2009-07-31 12:34:01,
39060,Apache httpd-2,mod_auth_dbm,bugs,RESOLVED,WONTFIX,"""user not in DBM group file"" causes error and kills the process",2008-12-26 11:22:06,
42183,Apache httpd-2,All,bugs,CLOSED,INVALID,cannot bind to 0.0.0.0 when starting,2007-06-14 01:42:43,
54270,Apache httpd-2,mod_proxy_http,bugs,RESOLVED,INVALID,mod_proxy - unleashes hell on server,2012-12-09 15:22:58,
45275,Apache httpd-2,mod_cache_disk / mod_disk_cache,bugs,NEW,---,Locked files during expired page renew in disk cache,2010-12-03 22:52:23,
44511,Apache httpd-2,mod_cache,bugs,RESOLVED,FIXED,mod_cache : no-cache reponses are stored and not revalidated,2008-03-02 04:35:34,
39157,Apache httpd-2,All,bugs,RESOLVED,DUPLICATE,'make install' recognizes --prefix and installs fine until it gets to apr-util.  It then fails to recognize --prefix,2006-11-21 09:10:14,
42321,Apache httpd-2,Build,bugs,RESOLVED,INVALID,LFS support on 32bit OSes is broken,2007-05-03 02:38:38,
53253,Apache httpd-2,Core,bugs,NEW,---,"TCP_NOPUSH used with sendfile(2), cause transfers to freeze for a few seconds",2015-04-04 21:53:06,
32427,Apache httpd-2,mpm_worker,bugs,RESOLVED,INVALID,wrong content returned (random pages requested before) or Moved permanently error,2004-11-30 04:13:55,
54384,Apache httpd-2,Core,bugs,RESOLVED,FIXED,Improve a confusing log message related to LimitRequestLine,2013-05-12 10:28:24,
34179,Apache httpd-2,Core,bugs,RESOLVED,INVALID,Coneection Refusal after Hex Code Flooding,2005-03-29 08:39:02,
47814,Apache httpd-2,Core,bugs,NEEDINFO,---,openssl_pkcs7_sign error,2009-09-16 07:29:15,
45409,Apache httpd-2,Runtime Config,bugs,RESOLVED,INVALID,I can't get CURL to install on Windows XP.,2008-07-16 08:07:53,
50996,Apache httpd-2,Win32 MSI Installer,bugs,RESOLVED,INVALID,SERVERADMIN parameter not working,2012-03-04 22:41:35,
38322,Apache httpd-2,mod_auth,bugs,RESOLVED,FIXED,Misleading error message on authz failure,2011-08-06 23:51:16,
53539,Apache httpd-2,mod_cache,bugs,NEW,---,content type and character set are changing when the content served from disk_cache becomes 'stale',2014-03-03 12:01:00,
55274,Apache httpd-2,Documentation,docs,RESOLVED,INVALID,problem 1-wednesday,2013-07-18 12:43:24,
43346,Apache httpd-2,mpm_worker,bugs,RESOLVED,INVALID,Workers seg fault. in httpd 2.2.6,2007-09-10 14:20:20,
34421,Apache httpd-2,Build,bugs,CLOSED,INVALID,mod_python 3.1.3 build failure,2005-08-14 05:24:13,
35770,Apache httpd-2,Win32 MSI Installer,bugs,RESOLVED,DUPLICATE,Installation aborts: Internal Error 2735. ResolveServerName,2007-12-21 20:32:43,
47194,Apache httpd-2,mod_ftp,bugs,RESOLVED,FIXED,RETR fail if client request with relative path name,2010-10-07 15:43:41,
51104,Apache httpd-2,support,bugs,RESOLVED,INVALID,C++ support about httpd_config.h,2011-04-25 16:28:18,
48796,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,doc: mod_rewrite REQUEST_FILENAME contains relative path,2010-02-22 17:49:17,
37347,Apache httpd-2,mod_cache,bugs,RESOLVED,FIXED,mod_disk_cache replaces HTTP Status 301 with 200,2007-11-25 03:54:34,
41744,Apache httpd-2,mod_include,bugs,NEEDINFO,---,SSI resolves includes but removes original HTML,2008-12-30 18:36:01,
40941,Apache httpd-2,Core,bugs,RESOLVED,WORKSFORME,problem with memory allocation,2014-01-19 20:35:53,
44846,Apache httpd-2,mpm_event,bugs,RESOLVED,INVALID,High load accumulates CLOSE_WAITs until server is unusable under Event MPM,2008-04-21 18:04:21,
42639,Apache httpd-2,mod_rewrite,bugs,RESOLVED,WONTFIX,Pull mod rewrites from a common file in cluster,2007-06-12 07:41:47,
35981,Apache httpd-2,mod_dav,bugs,NEEDINFO,---,mod_dav overrides dav_fs response on PUT failure,2013-05-06 12:25:08,
52123,Apache httpd-2,mod_dav,bugs,NEW,---,DoS: High memory usage in propfind,2012-01-30 15:31:26,
39525,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,Apache proxy continues file download from internet even though user terminates the download request,2007-09-10 02:42:20,
57616,Apache httpd-2,support,bugs,NEW,---,AB - DNS roundrobin support,2015-03-04 03:59:24,
46609,Apache httpd-2,All,bugs,RESOLVED,INVALID,php_mod  dispatch error,2009-01-26 12:29:04,
43646,Apache httpd-2,All,bugs,RESOLVED,INVALID,No installed service named: Apache2,2007-10-17 14:14:51,
45875,Apache httpd-2,mod_ssl,bugs,RESOLVED,FIXED,X509 DN components with multiple occurence not available to apr_table_get,2013-02-02 07:48:00,
38905,Apache httpd-2,All,bugs,RESOLVED,INVALID,Problem with unicode file name when running on Turbo Linux,2006-03-30 01:42:46,
49114,Apache httpd-2,mod_dav,bugs,NEW,---,NTFS junction directories missing from directory listing,2010-04-21 05:04:18,
46745,Apache httpd-2,mod_ssl,bugs,NEW,---,ab.c error :  undefined reference to `BIO_set_callback' (apache 2.2.11/openssl-0.9.8j),2013-09-10 04:12:32,
35025,Apache httpd-2,mod_proxy,bugs,RESOLVED,WONTFIX,Keep alive in proxy_http.c is buggy,2007-09-10 02:39:23,
52451,Apache httpd-2,All,bugs,RESOLVED,INVALID,Error during the Compile step while upgrading the Apache from 1.3.34 to 2.0.59,2012-01-11 14:33:46,
54307,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,Alias/AliasMatch does'n/does fold/match multiple slashes,2012-12-15 21:39:52,
48509,Apache httpd-2,mod_isapi,bugs,RESOLVED,FIXED,Apache crashes when POSTing to apache and altering the conent-length,2010-03-16 22:25:00,
56466,Apache httpd-2,Other Modules,bugs,RESOLVED,INVALID,issue with mod_macro parser,2014-04-28 18:33:27,
50307,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,"Misleading documentation regarding ""strong"" encryption",2010-11-20 16:51:30,
32497,Apache httpd-2,mod_auth_dbm,bugs,RESOLVED,INVALID,htdbm data created is not recognized by a mod_auth_dbm protected directory directive,2007-10-07 17:18:43,
50978,Apache httpd-2,All,bugs,RESOLVED,INVALID,Segfault on method=POST request,2011-05-10 06:40:30,
38359,Apache httpd-2,Core,bugs,RESOLVED,INVALID,httpd looping,2006-01-26 08:29:20,
32759,Apache httpd-2,mod_setenvif,bugs,RESOLVED,INVALID,METHOD SEARCH not recognized,2004-12-18 03:24:32,
41693,Apache httpd-2,Build,bugs,RESOLVED,DUPLICATE,Apache 2.2.4 on Windows 2000 fails to get remote IP,2007-02-24 05:16:33,
40904,Apache httpd-2,Runtime Config,bugs,RESOLVED,INVALID,problem in mod_perl,2007-12-30 23:43:03,
34504,Apache httpd-2,All,bugs,CLOSED,INVALID,mod_proxy very slow,2005-08-14 05:26:02,
56751,Apache httpd-2,mod_reqtimeout,bugs,NEW,---,Fails to properly mitigate Slow Post DoS attack,2014-07-20 21:43:37,
32985,Apache httpd-2,mod_include,bugs,RESOLVED,FIXED,strange variable truncation with SSI regexes and HTTP_COOKIE,2005-01-24 09:24:38,
51159,Apache httpd-2,mod_vhost_alias,bugs,RESOLVED,INVALID,one domain with only on IP is not possible,2011-05-06 22:21:27,
52855,Apache httpd-2,mod_ftp,bugs,REOPENED,---,mod_ftp does not build against 2.4.x,2012-04-03 20:01:13,
50489,Apache httpd-2,Core,bugs,RESOLVED,INVALID,Apache,2010-12-16 15:08:32,
41793,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,"mod_proxy_ajp documentation incorrect, send body chunk is terminated by null character",2007-08-02 04:10:03,
44883,Apache httpd-2,mod_headers,bugs,RESOLVED,WORKSFORME,"Header always unset ""Content-Location"" disobeyed when using mod_negotiate trough filters",2009-07-05 14:42:19,
46499,Apache httpd-2,All,bugs,NEW,---,httpd accept() return EAGAIN error,2009-01-09 00:29:05,
48107,Apache httpd-2,mod_ssl,bugs,NEW,---,Mutual Authentication: Order in ca-bundle influences if a client certificate is accepted or not,2009-11-23 02:28:14,
47337,Apache httpd-2,Core,bugs,RESOLVED,DUPLICATE,FollowSymlinks and SymLinksIfOwnerMatch are ignored if a symlink's name conforms to DirectoryIndex,2009-06-11 04:42:52,
48309,Apache httpd-2,libapreq2,bugs,NEW,---,"libapreq2-2.12: ""make test"" fails at request.t and upload.t",2011-08-11 15:17:41,
45834,Apache httpd-2,mod_ldap,bugs,RESOLVED,FIXED,Stale LDAP connections take 15+ minutes to finish queries,2010-08-18 19:08:02,
47455,Apache httpd-2,Documentation,docs,RESOLVED,FIXED,The CGI specification site is down,2009-09-23 10:11:44,
37855,Apache httpd-2,Build,bugs,RESOLVED,INVALID,mod_deflate causes build failure on Win32,2005-12-09 22:22:06,
43695,Apache httpd-2,mod_ssl,bugs,RESOLVED,DUPLICATE,static mod_ssl results in corrupt header response,2007-10-24 16:02:45,
44381,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,Apache in Forward Proxy mode using 90% + CPU,2008-06-02 04:00:34,
42095,Apache httpd-2,Win32 MSI Installer,bugs,RESOLVED,FIXED,Apache server does not get installed correctly under Windows Vista,2007-12-21 21:50:40,
41233,Apache httpd-2,Build,bugs,CLOSED,DUPLICATE,"after running buildconf , --prefix is ignored",2006-12-22 05:58:43,
33748,Apache httpd-2,Core,bugs,RESOLVED,FIXED,"parent httpd goes defunct, max children/workers reached, max_fd per process reached",2005-08-05 06:38:17,
39079,Apache httpd-2,mod_cache,bugs,RESOLVED,INVALID,"thread eats 100% CPU, presumably spinning in futex",2011-02-26 12:15:50,
35098,Apache httpd-2,Build,bugs,VERIFIED,INVALID,Install fails using --prefix,2011-12-31 20:52:23,
50824,Apache httpd-2,Runtime Config,bugs,RESOLVED,FIXED,limiting and unsafe use of fixed length buffer for reading configuration,2012-02-26 17:10:28,
39854,Apache httpd-2,mod_deflate,bugs,RESOLVED,FIXED,INFLATE output filter chokes on flush buckets,2006-12-19 13:47:18,
50249,Apache httpd-2,mod_fcgid,bugs,RESOLVED,FIXED,mod_fcgid doesn't build against APR trunk,2011-06-25 12:25:40,
54343,Apache httpd-2,mpm_winnt,bugs,NEW,---,Add sanity checks for malloc() in mpm_winnt.c and service.c,2012-12-25 21:35:28,
32443,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,mod_proxy will keep alive to streaming server after user shutdown connection,2006-05-09 07:15:40,
48691,Apache httpd-2,mod_rewrite,bugs,RESOLVED,INVALID,mod_rewrite lost a ground,2010-02-07 08:03:41,
41650,Apache httpd-2,mod_mime,bugs,RESOLVED,INVALID,Bad parsing,2007-02-17 08:13:01,
44789,Apache httpd-2,mod_ssl,bugs,RESOLVED,WORKSFORME,SSLCertificateChainFile doesn't send intermediate cert anymore,2011-06-09 05:18:33,
45512,Apache httpd-2,mod_proxy,bugs,ASSIGNED,---,Bad Performance of mod_proxy with SSL on Solaris 10,2008-08-25 01:47:38,
49766,Apache httpd-2,mod_cgid,bugs,NEW,---,POST request on CGI script generating empty body closes connection,2010-08-18 06:29:24,
34602,Apache httpd-2,mod_rewrite,bugs,RESOLVED,WORKSFORME,mod_rewrite fails to correctly deal with URLS that have escapes in them,2014-02-17 13:54:39,
39529,Apache httpd-2,mod_authz_ldap,bugs,RESOLVED,FIXED,No Authentication dialog thrown once valid username (but incorrect password) is entered,2006-07-26 07:24:43,
48204,Apache httpd-2,mod_ssl,bugs,RESOLVED,WONTFIX,extended patch CVE-2009-3555-2.2.patch handling request splicing in case of  server initiated  renegotiation,2009-11-16 05:49:33,
54828,Apache httpd-2,mod_log_config,bugs,RESOLVED,FIXED,Segfault in get_request_end_time() after a failed request,2013-04-30 14:10:46,
37791,Apache httpd-2,mod_ssl,bugs,RESOLVED,FIXED,SEGV if the client is connection plain to a SSL enabled port,2014-02-17 13:51:43,
41144,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,A especially crafted Date header may cause the ap_proxy_date_canon function to read past the end of a buffer,2007-08-08 05:57:21,
45099,Apache httpd-2,support,bugs,RESOLVED,INVALID,Eoor in starting Apache in windows xp system.,2008-06-05 08:19:09,
42917,Apache httpd-2,mod_proxy,bugs,RESOLVED,FIXED,Cannot load mod_proxy_connect,2007-08-02 13:33:01,
33685,Apache httpd-2,Win32 MSI Installer,bugs,NEW,---,Unable to install in the path containing non english letters,2009-12-07 06:51:19,
49246,Apache httpd-2,mod_cache,bugs,RESOLVED,FIXED,httpd/mod_cache segfaults on pathless request,2014-02-17 13:49:06,
33805,Apache httpd-2,All,bugs,RESOLVED,INVALID,mod_python - session stopped working after infinite loop was killed,2005-03-10 06:02:05,
50206,Apache httpd-2,Build,bugs,RESOLVED,INVALID,make: Fatal error: Command failed for target `all-recursive',2010-11-03 14:58:08,
51603,Apache httpd-2,Core,bugs,NEEDINFO,---,Apache accepts completely bogus HTTP requests (possible security hole),2011-08-03 21:00:27,
